order,fold,chunk_size,overlap,c,class_weight,min_char_count,fit_work_groups,holdout_work_groups,fit_documents,holdout_documents,accuracy,macro_f1,balanced_accuracy
44,5,1280,0,0.3,,20,844,211,852,211,0.8483412322274881,0.8282419391509497,0.837911576113699
45,1,1280,0,0.3,balanced,20,844,211,852,211,0.8862559241706162,0.8609722890753442,0.8836816066139374
45,2,1280,0,0.3,balanced,20,844,211,849,214,0.8720379146919431,0.8455593050875763,0.8679130184769283
45,3,1280,0,0.3,balanced,20,844,211,852,211,0.909952606635071,0.8855348122510595,0.889059770638718
45,4,1280,0,0.3,balanced,20,844,211,847,216,0.909952606635071,0.8910987170549851,0.8977226297217452
45,5,1280,0,0.3,balanced,20,844,211,852,211,0.8767772511848341,0.850024451486372,0.873229339582723
46,1,1280,0,1.0,,20,844,211,852,211,0.8815165876777251,0.8473777426563804,0.8608876086319694
46,2,1280,0,1.0,,20,844,211,849,214,0.8625592417061612,0.8393886353720148,0.847253821783897
46,3,1280,0,1.0,,20,844,211,852,211,0.8862559241706162,0.8628446688968011,0.8585146578567632
46,4,1280,0,1.0,,20,844,211,847,216,0.9004739336492891,0.8783066941206096,0.8680298913823902
46,5,1280,0,1.0,,20,844,211,852,211,0.8483412322274881,0.8348726873981229,0.8442911614406529
47,1,1280,0,1.0,balanced,20,844,211,852,211,0.8862559241706162,0.8609722890753442,0.8836816066139374
47,2,1280,0,1.0,balanced,20,844,211,849,214,0.8672985781990521,0.839857522214537,0.8646235447927177
47,3,1280,0,1.0,balanced,20,844,211,852,211,0.909952606635071,0.8855348122510595,0.889059770638718
47,4,1280,0,1.0,balanced,20,844,211,847,216,0.909952606635071,0.8913757253652345,0.8977226297217452
47,5,1280,0,1.0,balanced,20,844,211,852,211,0.8767772511848341,0.8497551378514073,0.873229339582723
48,1,1280,0,3.0,,20,844,211,852,211,0.8862559241706162,0.8585420169785495,0.8674665560003906
48,2,1280,0,3.0,,20,844,211,849,214,0.8578199052132701,0.8311054641007282,0.8397350247914158
48,3,1280,0,3.0,,20,844,211,852,211,0.8957345971563981,0.8707399384019778,0.8641964760385812
48,4,1280,0,3.0,,20,844,211,847,216,0.9004739336492891,0.8783066941206096,0.8680298913823902
48,5,1280,0,3.0,,20,844,211,852,211,0.8436018957345972,0.8226983120658529,0.8355192316160914
49,1,1280,0,3.0,balanced,20,844,211,852,211,0.8862559241706162,0.8609722890753442,0.8836816066139374
49,2,1280,0,3.0,balanced,20,844,211,849,214,0.8672985781990521,0.839857522214537,0.8646235447927177
49,3,1280,0,3.0,balanced,20,844,211,852,211,0.9146919431279621,0.8943826895199892,0.8914521151363257
