policy,C,class_weight,non_anchor_weight,mode,anchor_margin_max,meta_margin_min,cv_accuracy,cv_macro_f1,anchor_cv_accuracy,anchor_cv_macro_f1,net_accuracy_gain,overrides
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.05,0.9090047393364928,0.8972451992977412,0.8985781990521327,0.8786310587927901,0.010426540284360186,80
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.1,0.9109004739336493,0.9000370850452972,0.8985781990521327,0.8786310587927901,0.012322274881516604,76
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.5,0.2,0.9127962085308057,0.9032946161833153,0.8985781990521327,0.8786310587927901,0.014218009478673022,66
CH_SVM_TOP5,0.03,balanced,1.0,always,,0.0,0.8682464454976303,0.8498718354056539,0.8985781990521327,0.8786310587927901,-0.03033175355450235,144
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.0,0.8976303317535546,0.8802293870382808,0.8985781990521327,0.8786310587927901,-0.0009478672985780978,50
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.05,0.8985781990521327,0.8817130146145546,0.8985781990521327,0.8786310587927901,0.0,46
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.1,0.9033175355450237,0.8863182995930706,0.8985781990521327,0.8786310587927901,0.004739336492891044,41
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.02,0.2,0.9052132701421801,0.888872581814428,0.8985781990521327,0.8786310587927901,0.006635071090047462,38
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.0,0.8919431279620853,0.8725305700041706,0.8985781990521327,0.8786310587927901,-0.006635071090047351,90
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.05,0.8928909952606635,0.8729248374071401,0.8985781990521327,0.8786310587927901,-0.005687203791469142,84
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.1,0.8966824644549763,0.8767986022741617,0.8985781990521327,0.8786310587927901,-0.0018957345971563067,78
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.05,0.2,0.9033175355450237,0.8856614618507144,0.8985781990521327,0.8786310587927901,0.004739336492891044,68
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.0,0.8796208530805687,0.8578095641846502,0.8985781990521327,0.8786310587927901,-0.018957345971563955,115
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.05,0.8815165876777251,0.8596597745881169,0.8985781990521327,0.8786310587927901,-0.017061611374407537,108
CH_SVM_TOP5,0.03,balanced,1.0,anchor_margin_gate,0.08,0.1,0.8872037914691943,0.8665173042174633,0.8985781990521327,0.8786310587927901,-0.011374407582938395,100
